source,text,label
1,"im Juny ver wichnen Jahrs kriegte Sie durch einen kalten Trunck einen Schaden auf ihrer Brust, war aber doch noch mit in der Erndte, so wohl hier in Bethlehem, als auch in Gnadenthal wurde aber zulezt so kräncklich, das sie muste nach Bethlehem gebracht werden, ehe die Erndte ganz vorbey war,",negative
19,"alle die Gnade, die ich zu haben meynte fiel weg,",negative
26,"Zu Ende Novembers ging ich nach Bethlehem, meine Frau, welche dort kränkelte, zu besuchen und abzuholen, wozu ich die Indianer {NAME} und {NAME} als Reisegefährten mitgenommen hatte.",negative
39,"allein der Gedancke, daß ich dem l. Heiland der mir meine Sünden vergeben, u. mich zu Gnaden angenommen hatte, Alles zu Liebe zu thun, schuldig bin, machte daß /// daß ich mich drin ergab.",positive
5,"Sein Leiden, auch sein Leiden, sein Bluten und sein Sterben, und daß ich armes Würmlein erlößt erworben und gewonnen bin von Sünd und Tod, mit dem kostbaren, unschuldigen Blut, das geht mir über alles in Zeit und Ewigkeit.",positive
33,"weill sich nun der Indianer ein Haus in Koskoshin baute, so wolte er mich mit dahin haben, ich wolte aber nicht sondern lieber bey meiner alten Mutter bleiben, welche näher nach Pizburg zog",neutral
32,"ja ich fand mich weit zurücke,",negative
16,"Sie war bey ihren Schmerzen und zunehmenden Engbrüstigkeit gewiß ein Exempel der Geduld und den anwesenden Geschwistern zum besondern vergnugen welche sie öfters bat, ihr Versel zu singen, und sonderlich dieses: Drüm wünsch ich mir, so lang ich hier abwesend von Ihm wolte welches auch bey gesunden Tagen ihr liebsten Versel war.",positive
26,"Bei Gelegenheit, daß meine Mutter Bruder Tochter sich bei uns aufhielt, versprachen wir einander die Ehe; dagegen setzte auf der Kniescheibe eine Geschwulst, die nach und nach zunahm und sich in der Folge aufs Schienbein herunter zog.",negative
26,"Mein Vater, der sehr aufgebracht gegen mich war, legte dennoch mehr die Schuld meiner Veränderung auf die Brüder und glaubte, daß sie mich verführt hätten.",negative
26,Er fand es für gut mich noch länger hienieden zu lassen.,positive
14,"Es kam aber nicht dazu, sondern ich ging statt deßen, weil ich die Luft in Holland nicht vertragen konnte, und die meiste Zeit das Fieber gehabt hatte, 1729 im Herbst wieder nach Altona, wo ich drittehalb Jahre blieb, und 1732 um Ostern, die Meinigen zu besuchen, nach der Schweiz reisete.",negative
5,"Allein eines Tags, da ich früh nach Gewohnheit meinen Vater aus dem neuen Testament vorlas, und zu den Worten des Heilands kam: Wer Vater oder Mutter mehr liebet denn mich, der ist mein nicht werth: wurde ich so gerührt, daß ich das Buch hinlegte, als ob ich was nothwendiges zu bestellen hätte, eilte in meine Stube und schrieb einen Brief an meinen Vater über diese Worte, declarirte ihm zugleich auf die beweglichste und submissete Weise mit vielen Thränen, daß ich den göttlichen Ruf in meinem Herzen nun nicht länger wiederstehen könne, ich würde unverzüglich mich aufmachen und fortgehen nach Herrnhaag.",negative
26,"Im Jahr 1781, als Bruder {NAME} zur Visitation hier war, kam Bruder {NAME} hieher, und nachdem er verheiratet worden war, folgten wir dem aufs neue erhaltenen Rufe, dem Heiland bei der Indianer-Mission zu dienen, und gingen aufs neue gestärkt mit Geschwistern {NAME}s am 8ten Juli auf die Reise und trafen am 28ten des Monats bei der Indianer Gemeine in Schönbrunn zu deren großen Freude ein.",positive
9,"Er lag von da an, ohne viel zu reden, bis er Morgens am 27ten gegen 8 Uhr seliglich entschlief im 78ten Jahre seines Alters. Memorabilien",positive
27,"Anno 1747 kamen wir in die Wirtschaft nach Marienborn und von da Anno 1748 wieder nach Herrnhag, wo wir bis im Oktober blieben und dann unserem erhaltenen Ruf zufolge über Holand und England nach Nordamerika reisten.",neutral
35,"dieser erstmalige Genuß, und was mein armes Herz dabey empfunden wird mir Lebenslang in unvergeßlichem Andenken bleiben.",positive
26,"Mein Vater fing eine Branntweinbrennerei an und, da dieses Jahr ein reichliches Obstjahr war, so hatten mein Vater, meine Schwester und ich genug zu tun, doch lernte ich auch daneben noch von meinem Vater das Küferhandwerk.",positive
34,"O mit was süßer Empfindung konte ich mein Haupt an das für mich mit Dornen gekröntes Haupt nieder legen, und abermal hieß es in meinem Herzen: Es ist vollbracht.",positive
26,Nun kamen wir nach Ober-Sandusky über 100 Meilen von unserem vorigen Wohnort ganz im Busch.,neutral
11,Ich bin anno 1713 den 24ten October in Hädelfingen im Würtemberglichen geboren und in der Lutherischen Religion getauft und erzogen worden.,neutral
28,(Er war der erste Neger den die Brüder in Pennsylv. taufften),neutral
33,"ihr Sohn nahm mich auch zur Schwester an,",positive
19,"da er seine Frau weinen sah, sagte er liebe Frau warum betrübst du mich, gab ihr die Hand und sagte: weine ja nicht, der Heiland wirds gut mit dir machen.",positive
18,Im Jahr 1794 zogen wir hieher nach Nazareth.,neutral
7,"Laß es meiner Seel gelingen, gib dem Wollen das Vollbringen, es ist ja dein Gnaden-Werck, das du in mir angefangen.",positive
36,"Nachdem ich wieder in die Stadt zog, hörte ich von den Brüdern, und weil {Meister} {NAME} ein Bruder war, und bey ihm sich die aus der Gemeine besuchenden Geschwister immer /// aufhielten, so hielt ich bey ihm um Dienste an, und er nahm mich ins Hauß.",neutral
26,Die Beschreibung der Hölle flößte mir aber mehr Furcht als Liebe gegen Gott ein.,negative
18,"Noch eher als man es erwartet hatte, ge- laugte sie an dieses ersehnte Ziel ihres Glau- bens; -- indem sie am folgenden Vormittag ganz unverhofft verschied.",positive
11,"Artig war auch der Umstand, da die Loosung des Tages aus dem Jahrgang von 1772 die der in Ermangelung derer für dieses Jahr ad interim erwehlt worden, aber die selbe, die anno 1748 der selige Bruder zu der Gemeine in Herrnhaag kam; Thue ein Zeichen an mir, daß mirs wohl gehe.",positive
11,"O Lamm, da bin ich in Deinem Garten, du magst selbst dein Pflänzlein warten.",neutral
36,"1752 im July reiste ich mit noch mehr ledigen Schwestern über Holland und England nach Pensylvanien, und kamen am 25ten Nov.",neutral
32,Nicht ein Seufzerlein Laß vergeßen seyn!,positive
28,Während seines Aufenthaltes wurde ich d. 15. Febr. n. St. durch Bruder {NAME} in Jesu Tod getaufft u. {NAME} genennt.,neutral
27,Ich bin den 8. Oktober 1717 zu Balkheim im Fürstentum Oettingen geboren.,neutral
26,"Nach 6 wöchentlicher Aufenthalt reiste ich im August als Begleiter des Br. {NAME}, der in Pachgatgoch besuchen wollte, wieder zurück.",neutral
34,"die Antwort meines Herzens war: Lieber Heiland, es ist deine Gerechtigkeit, damit du mich bekleidet hast, jezt kan ich glauben, daß du mein Gott und Heiland bist.",positive
3,1762 erhielt ich einen Ruf als Chorhelfer der ledigen Brüder nach Litiz und wurde den 19ten Merz dem Chor vorgestellt.,neutral
2,"Da ihr Vater sie das erstemal besuchte, sagte ihr die Schwester {NAME}in sie möchte nun mit ihm wieder nach Hause gehen, worüber sie sehr weinte:",negative
19,"Ich nahm den 12ten Anhang schlug mir einen Vers auf und kriegte den: Ach mach doch vielen Herzen, an manchen Orten bang, errege ihnen Schmerzen verfolge sie so lang, bis sie sich keinen Ausweg sehn und daß sie sich entschliessen, zur Creutz-Gemein zu gehn.",negative
5,"So ihr Husten und die große Schwäche je länger je mehr zu werden schien, so beklagte sie sich doch nicht darüber, sondern war immer dankbar, daß ihr der Heiland alles erleichterte und ihr die Zeit verkürzte;",positive
34,"Ich gab ihnen zur Antwort: Wenn wir einmal vor dem l. Heiland erscheinen würden, so würde er nicht fragen, zu welcher Kirche wir gehöret hätten, sondern ob wir in seine Blutgerechtigkeit eingekleidet worden?",positive
33,"meine Mutter Sprang ins Wasser u wurde erschoßen, u meine jüngste Schw. wurde auch gleich umgebracht",negative
27,"Kam dann endlich auf die Idee, wenn ich heuraden würde, so würde es besser gehen.",neutral
13,"Ich bat gleich den Heiland, wenn Er mich zur Gemeine berufen habe, mir seinen Willen klar zu machen, welches Er auch ohne mein weiteres Zuthun that, und ich bekam Erlaubniß hier zu bleiben.",positive
14,1721 im Früh-Jahr kam ich von Basel nach Zürch in Condition; und von da im Herbst nach Leipzig.,neutral
28,"Wer Schweinsfleisch isset, den hassen u. scheuen die anderen als einen sehr bösen Menschen.",negative
34,{NAME}.,neutral
33,"so bald ich aber wieder beßer wurde so waren mir die Geschwister behülflich daß ich nach Bethl. Kam,",positive
11,"Er besorgte dem ohngeachtet seine Geschäfte, bediente auch noch kurz vor seinem Ende die Gelegenheiten auf dem Saal, gieng am lezten Abend den 24ten January nach verrichtetem Geschäfte mit seinen Brüdern zu Bette auf dem Schlafsaal, stund gegen Morgen auf und ging die Treppe herunter;",positive
24,"Da unsern Kna-ben in Xtiansbrunn im Monat Mart. sich an den blattern legten, fing er auch an zu kränkeln u. vermuthete, daß er sie ebenfals kriegen u. bey der gelegenheit zum Heilde heim gehen werde.",negative
37,"Als nach einiger Zeit Br. {NAME} in meiner Eltern Hause besuchte, so bat ich ihnm, daß er doch ein gut Wort für mich einlegen möchte, daß ich Erlaubniß nach Bethm. Bekäme.",positive
34,nun wird dein Verlangen Ganz gestillt;,positive
26,"Nachdem wir hier 2 Jahre recht vergnügt verbracht, zogen wir im October 1772 nach Schönbrunn, 100 Meilen weiter nach Westen.",positive
5,es wird geschehen bald werd ich Jesum sehen.,neutral
27,"Zwar nicht nach meinem Willen, auch nicht meiner Freunde Willen, aber ich glaube, es war des lieben Heilands Will, denn wir hatten und behielten einander lieb. Aber mit meiner Bekehrung wollte es noch nicht gehen.",negative
11,"Die Erkenntniß und Gefühl seines Elends, und der ihm durchs Verdienst Jesu erworbene Gnade erhielt ihn gebeugt und klein, daß, ob er mal ein Gehülfe im Chor war, er sich doch als der geringste unter ihnen ansahe, und eben dieses machte ihn unter denselben nicht nur, sondern auch bey allen Geschwistern, insonderheit auch wegen seines unermüdeten Fleißes und treuen Dienstes bey der gemeinschaftlichen Oeconomie, legitimirt und beliebt.",positive
19,"Er gab allem die ihn besuchten freundlich die Hand, lag darauf stille bis er abends in der 8ten Stunde sanft und selig einschlief, im 51ten Jahr seines Alters.",positive
28,"Mein Begleiter forderte aber mehr für mich als sie geben wollten, er nahm mich deswegen wieder mit, brachte mich wieder an besagtes Revier, nahm mir da meine Kleider u. verkauffte mich an einen der in das Land hinein handelte.",negative
12,"In meines Herrn Tod und Schmerz, da ist mein Element -",negative
26,Ich wagte es daher auf die Hilfe des Heilands;,positive
7,"Am 13ten ging er nach seiner Art wohl zu Bette, stand aber bald wieder auf, und klagte, daß ihm nicht wohl sey.",negative
26,In meinem 9ten Jahre erfuhr ich eine besondere Bewahrung von meinem guten Heiland.,positive
26,Gott schenckte mir aber wieder meine Gesundheit.,positive
33,ich grigte nichts zu Eßen,negative
34,"{Ja} Sie rief oft aus, lieber Heiland kom doch, komm und hohle dein armes und voller Schmerzens kranckes Schäflein zu dir, ich bin ja dein, und will mich gerne als deine arme Sünderin unter deine Füße legen.",negative
5,"Von denen verschiedenen Perioden, die ich mit der lieben herrnhaagschen Gemeine wie in einer beständigen Uebernommenheit durchpasirte, etwas specielles zu sagen, unterstehe ich mich nicht.",negative
8,Sichem'. Pachgatgoch. nach seinen selbst eigenen mündln. Erzehlungen aufgesezt.,neutral
7,"Im December 1771. wurde ich nach Pablowizky, jezt Gnadenfeld geschickt, um dem Bruder {NAME} an die Hand zu gehn, und mich dabey der ledigen Brüder mit anzunehmen.",neutral
11,"Im August 59 wurde ich sehr kranck an Glieder-Schmerzen, und weil noch ein anderer Bruder mit mir auf die Krancken-Stube zog, so war ich verlangend zu wißen, welchen von uns beiden der Heiland erst zu sich heimküßen würde, und dieses Glück traf meinen Cameraden;",negative
14,Seine Schwachheit erlaubte ihm nicht mehr aufzustehen.,negative
5,"Er hat mir in dem licht Seiner Wunden, gar manche Eigenheiten gezeigt, davon ich durch Sein Blut muß bereiniget werden; daher ich mich von Herzen sehne noch einmal hinnieden eine rechte Absolution vom Heiland zu empfangen.""",negative
19, Er hat noch niemals was versehn in seinem Regiment p.,positive
36,"Ich erhielt auch Erlaubniß bey der Gemeine zu bleiben, wo ich im Gemein-logie und auch bey Familien diente.",positive
23,"und da er seine Ehrlichkeit und andere Tugenden vorbrachte, sagte ich ihm: mein lieber Meister! ich bin schon viele Jahre ein frommer Mensch und habe mich alles guten befleißiget,",positive
5,Meine Gedanken verklagten und entschuldigten sich untereinander und ich kam in Jammer und Noth über das verlorne Wohlseyn in meiner Seele.,negative
36,"{Und} Da ich mein Sündenelend so recht fühlte, wurde mir auf einmal klar, daß der Heiland am Kreuz alle meine Sünden abgebüßt, und auch mir erworben, davon frey gemacht zu werden.",positive
26,"Ersterer hatte ein Pferd, auf welches er auf der Rückreise meiner Frau ihre Betten nahm;",neutral
32,"ich bat den l. Heiland flehentl. mir doch alles zu vergeben, welches Er auch that.",positive
13,"Sie wurde nach einigen Tagen so schwach, daß sich ihr sonst sehr heftiger Husten fast ganz verlor.",negative
26,"Als die nötigen Gebäude aufgerichtet waren, übernahm mein Vater die Besorgung der Branntweinbrennerei und Küferei, fing auch an Bier zu brauen.",neutral
18,"Bey allem Schmerz unf ängstlichen gefühlen welche ihre Krankheit herbeyführte, blieb sie immer Kindvergnügt; und war zu jeder Stunde bereit heimzugehen, sobald sie der Heiland abrufen werde wollte.",positive
28,"Sie sagten mir oft, daß unser Heiland sein Blut für mich u. alle Schwarzen Menschen vergossen habe u. daß er mich und alle eben so lieb habe, als die weissen Leute, welches ich nicht glaubte sondern dachte, daß Gott nur die Personen liebe, die eine Figur in der Welt machen, Reichthümer besitzen usw.",negative
7,"Nun kenn ich Ihn seit manchen Jahren, und hab es anders nie erfahren, als daß Ers mit mir treu gemeint,",positive
26,"bisweilen mußte ich auch noch meinem Vater in seinen Hantierungen helfen, und das lag mir an, davon die nötigen Kenntnisse und Vorteile zu erlangen, welches mir in der Folge sehr zustatten gekommen ist.",positive
33,"ich bath ihn auch noch einmal er solte doch flüchten er wolte aber doch nicht, weill ich nun sahe daß nichts bey meinem Vater zu thun war, so gab ich mich wohl zu frieden doch nicht ohne furcht,",negative
20,"als nun die Versammlungen, ijmmer grösser und Ernsthaffter fortgesezt worden, kam es Endlich an dag und ich worde auch mit angeklagt. und ich muste in meinem 20ten Jahr auch aus Straffe einen Monad mit dem karen fahren,",positive
12,Ich schäme mich vor meinem Herrn und tröst mich seiner Pein -,negative
14,"Er wurde hier nebst dem seligen Bruder {NAME} zu Errichtung einer Gemein-Druckerey gebraucht, und reiste zu Bestellung der Schriften dazu, im Januar 1743 nach Leipzig, besuchte in Herrnhuth, und kam zu Ende Februar wieder in der Wetterau an.",neutral
23,So weit von ihm selbst.,neutral
5,"Zufolge dieses guten Rahts, wurde ich in aller Geschwindigkeit und auf das liebreichste auf einen Besuch nach Herrnhaag gebracht.",positive
26,"Ich bekam den Auftrag, die Indianer-Brüder zur Arbeit anzuhalten, welches für mich eine eigene Schule war, weil ich nie gewohnt war, meine Arbeit zaudernd zu tun;",negative
22,"{NAME}, der Geschwister {NAME} und {NAME}, einer Indianerin Sohn, ist den 27. August 1750 in Gnadenhütten geboren, und kam den 4. July 1752. von da gleich in die Anstalt.",neutral
10,Sie überredeten mich da zu bleiben und vernichteten mir Hhuth.,negative
8,Kinder sind Sein Erbe.,neutral
27,"Nun lernte ich erst einsehen, wo es mir bisher gefehlt hatte.",negative
10,"Meine Eltern schickten mich in die Schule daß ich gut lesen und schreiben und rechnen lernte, in meinem 14ten Jahr lies mich mein Vater auch die Music lernen, zu meinem Schaden weil ich dadurch in böse Gesellschaften kam und 8 Jahre in dem Wirtshaus zum tantz gespielet habe.",negative
26,"Dieses zu bekommen, rief ich unseren Hund, der mit solcher HePtigkeit auf mich zurannte, daß er mich zu Boden warf.",negative
19,"In der ersten Versammlung die ich besuchte wurde gesungen: Er soll dein Tod und Leiden, bis leib und Seele scheiden nun stets in meinem Herzen ruhen;",positive
